  77   14    2    6.6e-11 5.8e-11 4.8e-11 4.1e-11 3.6e-11 3.3e-11 3.1e-11 2.6e-11 2.3e-11 2.0e-11 1.7e-11 1.5e-11 1.3e-11 1.1e-11
  78   14    3    3.3e-11 2.9e-11 2.4e-11 2.0e-11 1.8e-11 1.7e-11 1.6e-11 1.3e-11 1.1e-11 9.9e-12 8.5e-12 7.4e-12 6.4e-12 5.6e-12
  79   14    4    1.6e-11 1.5e-11 1.3e-11 1.2e-11 1.1e-11 9.8e-12 9.5e-12 8.5e-12 7.7e-12 6.9e-12 6.2e-12 5.7e-12 5.1e-12 4.6e-12
  80   14    5    3.8e-11 3.6e-11 3.1e-11 2.8e-11 2.5e-11 2.3e-11 2.2e-11 2.0e-11 1.8e-11 1.6e-11 1.4e-11 1.3e-11 1.2e-11 1.1e-11
  81   14    6    1.9e-11 1.7e-11 1.5e-11 1.3e-11 1.2e-11 1.0e-11 1.0e-11 8.9e-12 7.9e-12 7.0e-12 6.2e-12 5.6e-12 4.9e-12 4.4e-12
  82   14    7    1.0e-10 9.8e-11 9.6e-11 9.6e-11 9.7e-11 9.8e-11 9.6e-11 9.5e-11 9.5e-11 9.4e-11 9.3e-11 9.3e-11 9.2e-11 9.2e-11
  83   14    8    3.8e-11 3.6e-11 3.3e-11 3.0e-11 2.9e-11 2.7e-11 2.6e-11 2.4e-11 2.3e-11 2.1e-11 2.0e-11 1.8e-11 1.7e-11 1.6e-11
  84   14    9    2.1e-11 1.9e-11 1.7e-11 1.5e-11 1.3e-11 1.2e-11 1.2e-11 1.0e-11 9.4e-12 8.4e-12 7.5e-12 6.7e-12 6.0e-12 5.4e-12
  85   14   10    2.4e-11 2.2e-11 2.0e-11 1.7e-11 1.6e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11 1.0e-11 9.4e-12 8.5e-12 7.6e-12 7.0e-12
  86   14   11    2.4e-11 2.3e-11 2.1e-11 1.9e-11 1.8e-11 1.6e-11 1.6e-11 1.5e-11 1.3e-11 1.2e-11 1.1e-11 1.0e-11 9.6e-12 8.9e-12
  87   14   12    6.3e-11 6.0e-11 5.2e-11 4.5e-11 4.0e-11 3.6e-11 3.6e-11 3.1e-11 2.8e-11 2.5e-11 2.2e-11 2.0e-11 1.8e-11 1.6e-11
  88   14   13    4.2e-11 4.0e-11 3.4e-11 3.0e-11 2.6e-11 2.4e-11 2.3e-11 2.1e-11 1.8e-11 1.6e-11 1.4e-11 1.3e-11 1.1e-11 1.0e-11
  89   15    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
